subFolder,group,plate,well,cell,QC1,QC2
220221_ICells_Patterned_Dish1_s17_cell_1,Patterned,plate1,s17,Patterned_Dish1_s17_cell_1,,
220221_ICells_Patterned_Dish1_s17_cell_1,Patterned,plate1,s17,Patterned_Dish1_s17_cell_1,,
220221_ICells_Patterned_Dish1_s17_cell_1,Patterned,plate1,s17,Patterned_Dish1_s17_cell_1,,
220221_ICells_Patterned_Dish1_s17_cell_1,Patterned,plate1,s17,Patterned_Dish1_s17_cell_1,,
220221_ICells_Patterned_Dish1_s17_cell_1,Patterned,plate1,s17,Patterned_Dish1_s17_cell_1,,
220221_ICells_Patterned_Dish1_s17_cell_2,Patterned,plate1,s17,Patterned_Dish1_s17_cell_2,,
220221_ICells_Patterned_Dish1_s17_cell_2,Patterned,plate1,s17,Patterned_Dish1_s17_cell_2,,
220221_ICells_Patterned_Dish1_s17_cell_2,Patterned,plate1,s17,Patterned_Dish1_s17_cell_2,,
220221_ICells_Patterned_Dish1_s17_cell_2,Patterned,plate1,s17,Patterned_Dish1_s17_cell_2,,
220221_ICells_Patterned_Dish1_s17_cell_2,Patterned,plate1,s17,Patterned_Dish1_s17_cell_2,,
220221_ICells_Patterned_Dish1_s17_cell_2,Patterned,plate1,s17,Patterned_Dish1_s17_cell_2,,
220221_ICells_Patterned_Dish1_s17_cell_2,Patterned,plate1,s17,Patterned_Dish1_s17_cell_2,,
220221_ICells_Patterned_Dish1_s17_cell_2,Patterned,plate1,s17,Patterned_Dish1_s17_cell_2,,
220221_ICells_Patterned_Dish1_s17_cell_2,Patterned,plate1,s17,Patterned_Dish1_s17_cell_2,,
220221_ICells_Patterned_Dish1_s17_cell_2,Patterned,plate1,s17,Patterned_Dish1_s17_cell_2,,
220221_ICells_Patterned_Dish1_s17_cell_2,Patterned,plate1,s17,Patterned_Dish1_s17_cell_2,,
220221_ICells_Patterned_Dish1_s17_cell_2,Patterned,plate1,s17,Patterned_Dish1_s17_cell_2,,
220221_ICells_Patterned_Dish1_s17_cell_2,Patterned,plate1,s17,Patterned_Dish1_s17_cell_2,,
220221_ICells_Patterned_Dish1_s17_cell_2,Patterned,plate1,s17,Patterned_Dish1_s17_cell_2,,
220221_ICells_Patterned_Dish1_s17_cell_2,Patterned,plate1,s17,Patterned_Dish1_s17_cell_2,,
220221_ICells_Patterned_Dish1_s17_cell_2,Patterned,plate1,s17,Patterned_Dish1_s17_cell_2,,
220221_ICells_Patterned_Dish1_s18_cell_1,Patterned,plate1,s18,Patterned_Dish1_s18_cell_1,,
220221_ICells_Patterned_Dish1_s18_cell_1,Patterned,plate1,s18,Patterned_Dish1_s18_cell_1,,
220221_ICells_Patterned_Dish1_s18_cell_1,Patterned,plate1,s18,Patterned_Dish1_s18_cell_1,,
220221_ICells_Patterned_Dish1_s18_cell_1,Patterned,plate1,s18,Patterned_Dish1_s18_cell_1,,
220221_ICells_Patterned_Dish1_s18_cell_1,Patterned,plate1,s18,Patterned_Dish1_s18_cell_1,,
220221_ICells_Patterned_Dish1_s18_cell_1,Patterned,plate1,s18,Patterned_Dish1_s18_cell_1,,
220221_ICells_Patterned_Dish1_s18_cell_1,Patterned,plate1,s18,Patterned_Dish1_s18_cell_1,,
220221_ICells_Patterned_Dish1_s18_cell_1,Patterned,plate1,s18,Patterned_Dish1_s18_cell_1,,
220221_ICells_Patterned_Dish1_s18_cell_2,Patterned,plate1,s18,Patterned_Dish1_s18_cell_2,,
220221_ICells_Patterned_Dish1_s18_cell_2,Patterned,plate1,s18,Patterned_Dish1_s18_cell_2,,
220221_ICells_Patterned_Dish1_s18_cell_2,Patterned,plate1,s18,Patterned_Dish1_s18_cell_2,,
220221_ICells_Patterned_Dish1_s18_cell_3,Patterned,plate1,s18,Patterned_Dish1_s18_cell_3,,
220221_ICells_Patterned_Dish1_s18_cell_3,Patterned,plate1,s18,Patterned_Dish1_s18_cell_3,,
220221_ICells_Patterned_Dish1_s18_cell_3,Patterned,plate1,s18,Patterned_Dish1_s18_cell_3,,
220221_ICells_Patterned_Dish1_s18_cell_3,Patterned,plate1,s18,Patterned_Dish1_s18_cell_3,,
220221_ICells_Patterned_Dish1_s18_cell_4,Patterned,plate1,s18,Patterned_Dish1_s18_cell_4,,
220221_ICells_Patterned_Dish1_s18_cell_4,Patterned,plate1,s18,Patterned_Dish1_s18_cell_4,,
220221_ICells_Patterned_Dish1_s18_cell_4,Patterned,plate1,s18,Patterned_Dish1_s18_cell_4,,
220221_ICells_Patterned_Dish1_s18_cell_4,Patterned,plate1,s18,Patterned_Dish1_s18_cell_4,,
220221_ICells_Patterned_Dish1_s18_cell_4,Patterned,plate1,s18,Patterned_Dish1_s18_cell_4,,
220221_ICells_Patterned_Dish1_s18_cell_4,Patterned,plate1,s18,Patterned_Dish1_s18_cell_4,,
220221_ICells_Patterned_Dish1_s18_cell_4,Patterned,plate1,s18,Patterned_Dish1_s18_cell_4,,
220221_ICells_Patterned_Dish1_s18_cell_5,Patterned,plate1,s18,Patterned_Dish1_s18_cell_5,,
220221_ICells_Patterned_Dish1_s18_cell_5,Patterned,plate1,s18,Patterned_Dish1_s18_cell_5,,
220221_ICells_Patterned_Dish1_s18_cell_5,Patterned,plate1,s18,Patterned_Dish1_s18_cell_5,,
220221_ICells_Patterned_Dish1_s19_cell_1,Patterned,plate1,s19,Patterned_Dish1_s19_cell_1,,
220221_ICells_Patterned_Dish1_s19_cell_1,Patterned,plate1,s19,Patterned_Dish1_s19_cell_1,,
220221_ICells_Patterned_Dish1_s19_cell_1,Patterned,plate1,s19,Patterned_Dish1_s19_cell_1,,
220221_ICells_Patterned_Dish1_s19_cell_1,Patterned,plate1,s19,Patterned_Dish1_s19_cell_1,,
220221_ICells_Patterned_Dish1_s19_cell_1,Patterned,plate1,s19,Patterned_Dish1_s19_cell_1,,
220221_ICells_Patterned_Dish1_s19_cell_1,Patterned,plate1,s19,Patterned_Dish1_s19_cell_1,,
220221_ICells_Patterned_Dish1_s19_cell_1,Patterned,plate1,s19,Patterned_Dish1_s19_cell_1,,
220221_ICells_Patterned_Dish1_s19_cell_2,Patterned,plate1,s19,Patterned_Dish1_s19_cell_2,,
220221_ICells_Patterned_Dish1_s19_cell_2,Patterned,plate1,s19,Patterned_Dish1_s19_cell_2,,
220221_ICells_Patterned_Dish1_s19_cell_2,Patterned,plate1,s19,Patterned_Dish1_s19_cell_2,,
220221_ICells_Patterned_Dish1_s19_cell_2,Patterned,plate1,s19,Patterned_Dish1_s19_cell_2,,
220221_ICells_Patterned_Dish1_s19_cell_2,Patterned,plate1,s19,Patterned_Dish1_s19_cell_2,,
220221_ICells_Patterned_Dish1_s19_cell_2,Patterned,plate1,s19,Patterned_Dish1_s19_cell_2,,
220221_ICells_Patterned_Dish1_s19_cell_2,Patterned,plate1,s19,Patterned_Dish1_s19_cell_2,,
220221_ICells_Patterned_Dish1_s20_cell_1,Patterned,plate1,s20,Patterned_Dish1_s20_cell_1,,
220221_ICells_Patterned_Dish1_s20_cell_1,Patterned,plate1,s20,Patterned_Dish1_s20_cell_1,,
220221_ICells_Patterned_Dish1_s20_cell_1,Patterned,plate1,s20,Patterned_Dish1_s20_cell_1,,
220221_ICells_Patterned_Dish1_s20_cell_1,Patterned,plate1,s20,Patterned_Dish1_s20_cell_1,,
220221_ICells_Patterned_Dish1_s21_cell_1,Patterned,plate1,s21,Patterned_Dish1_s21_cell_1,,
220221_ICells_Patterned_Dish1_s21_cell_1,Patterned,plate1,s21,Patterned_Dish1_s21_cell_1,,
220221_ICells_Patterned_Dish1_s21_cell_1,Patterned,plate1,s21,Patterned_Dish1_s21_cell_1,,
220221_ICells_Patterned_Dish1_s21_cell_1,Patterned,plate1,s21,Patterned_Dish1_s21_cell_1,,
220221_ICells_Patterned_Dish1_s21_cell_1,Patterned,plate1,s21,Patterned_Dish1_s21_cell_1,,
220221_ICells_Patterned_Dish1_s21_cell_1,Patterned,plate1,s21,Patterned_Dish1_s21_cell_1,,
220221_ICells_Patterned_Dish1_s21_cell_1,Patterned,plate1,s21,Patterned_Dish1_s21_cell_1,,
220221_ICells_Patterned_Dish1_s21_cell_1,Patterned,plate1,s21,Patterned_Dish1_s21_cell_1,,
220221_ICells_Patterned_Dish1_s21_cell_1,Patterned,plate1,s21,Patterned_Dish1_s21_cell_1,,
220221_ICells_Patterned_Dish1_s21_cell_1,Patterned,plate1,s21,Patterned_Dish1_s21_cell_1,,
220221_ICells_Patterned_Dish1_s21_cell_2,Patterned,plate1,s21,Patterned_Dish1_s21_cell_2,,
220221_ICells_Patterned_Dish1_s21_cell_2,Patterned,plate1,s21,Patterned_Dish1_s21_cell_2,,
220221_ICells_Patterned_Dish1_s21_cell_2,Patterned,plate1,s21,Patterned_Dish1_s21_cell_2,,
220221_ICells_Patterned_Dish1_s21_cell_2,Patterned,plate1,s21,Patterned_Dish1_s21_cell_2,,
220221_ICells_Patterned_Dish1_s21_cell_2,Patterned,plate1,s21,Patterned_Dish1_s21_cell_2,,
220221_ICells_Patterned_Dish1_s21_cell_2,Patterned,plate1,s21,Patterned_Dish1_s21_cell_2,,
220221_ICells_Patterned_Dish1_s21_cell_2,Patterned,plate1,s21,Patterned_Dish1_s21_cell_2,,
220221_ICells_Patterned_Dish1_s21_cell_2,Patterned,plate1,s21,Patterned_Dish1_s21_cell_2,,
220221_ICells_Patterned_Dish1_s21_cell_2,Patterned,plate1,s21,Patterned_Dish1_s21_cell_2,,
220221_ICells_Patterned_Dish1_s21_cell_2,Patterned,plate1,s21,Patterned_Dish1_s21_cell_2,,
220221_ICells_Patterned_Dish1_s21_cell_2,Patterned,plate1,s21,Patterned_Dish1_s21_cell_2,,
220221_ICells_Patterned_Dish1_s21_cell_2,Patterned,plate1,s21,Patterned_Dish1_s21_cell_2,,
220221_ICells_Patterned_Dish1_s21_cell_2,Patterned,plate1,s21,Patterned_Dish1_s21_cell_2,,
220221_ICells_Patterned_Dish1_s21_cell_3,Patterned,plate1,s21,Patterned_Dish1_s21_cell_3,,
220221_ICells_Patterned_Dish1_s21_cell_3,Patterned,plate1,s21,Patterned_Dish1_s21_cell_3,,
220221_ICells_Patterned_Dish1_s21_cell_3,Patterned,plate1,s21,Patterned_Dish1_s21_cell_3,,
220221_ICells_Patterned_Dish1_s21_cell_3,Patterned,plate1,s21,Patterned_Dish1_s21_cell_3,,
220221_ICells_Patterned_Dish1_s21_cell_3,Patterned,plate1,s21,Patterned_Dish1_s21_cell_3,,
220221_ICells_Patterned_Dish1_s21_cell_3,Patterned,plate1,s21,Patterned_Dish1_s21_cell_3,,
220221_ICells_Patterned_Dish1_s22_cell_1,Patterned,plate1,s22,Patterned_Dish1_s22_cell_1,,
220221_ICells_Patterned_Dish1_s22_cell_1,Patterned,plate1,s22,Patterned_Dish1_s22_cell_1,,
220221_ICells_Patterned_Dish1_s22_cell_1,Patterned,plate1,s22,Patterned_Dish1_s22_cell_1,,
220221_ICells_Patterned_Dish1_s22_cell_1,Patterned,plate1,s22,Patterned_Dish1_s22_cell_1,,
220221_ICells_Patterned_Dish1_s22_cell_1,Patterned,plate1,s22,Patterned_Dish1_s22_cell_1,,
220221_ICells_Patterned_Dish1_s23_cell_1,Patterned,plate1,s23,Patterned_Dish1_s23_cell_1,,
220221_ICells_Patterned_Dish1_s23_cell_1,Patterned,plate1,s23,Patterned_Dish1_s23_cell_1,,
220221_ICells_Patterned_Dish1_s23_cell_1,Patterned,plate1,s23,Patterned_Dish1_s23_cell_1,,
220221_ICells_Patterned_Dish1_s23_cell_1,Patterned,plate1,s23,Patterned_Dish1_s23_cell_1,,
220221_ICells_Patterned_Dish1_s23_cell_1,Patterned,plate1,s23,Patterned_Dish1_s23_cell_1,,
220221_ICells_Patterned_Dish1_s23_cell_1,Patterned,plate1,s23,Patterned_Dish1_s23_cell_1,,
220221_ICells_Patterned_Dish1_s23_cell_1,Patterned,plate1,s23,Patterned_Dish1_s23_cell_1,,
220221_ICells_Patterned_Dish1_s23_cell_1,Patterned,plate1,s23,Patterned_Dish1_s23_cell_1,,
220221_ICells_Patterned_Dish1_s24_cell_1,Patterned,plate1,s24,Patterned_Dish1_s24_cell_1,,
220221_ICells_Patterned_Dish1_s24_cell_1,Patterned,plate1,s24,Patterned_Dish1_s24_cell_1,,
220221_ICells_Patterned_Dish1_s25_cell_1,Patterned,plate1,s25,Patterned_Dish1_s25_cell_1,,
220221_ICells_Patterned_Dish1_s25_cell_1,Patterned,plate1,s25,Patterned_Dish1_s25_cell_1,,
220221_ICells_Patterned_Dish1_s25_cell_1,Patterned,plate1,s25,Patterned_Dish1_s25_cell_1,,
220221_ICells_Patterned_Dish1_s25_cell_1,Patterned,plate1,s25,Patterned_Dish1_s25_cell_1,,
220221_ICells_Patterned_Dish1_s25_cell_1,Patterned,plate1,s25,Patterned_Dish1_s25_cell_1,,
220221_ICells_Patterned_Dish1_s25_cell_1,Patterned,plate1,s25,Patterned_Dish1_s25_cell_1,,
220221_ICells_Patterned_Dish1_s25_cell_1,Patterned,plate1,s25,Patterned_Dish1_s25_cell_1,,
220221_ICells_Patterned_Dish1_s25_cell_1,Patterned,plate1,s25,Patterned_Dish1_s25_cell_1,,
220221_ICells_Patterned_Dish2_s01_cell_1,Patterned,plate2,s01,Patterned_Dish2_s01_cell_1,,
220221_ICells_Patterned_Dish2_s01_cell_1,Patterned,plate2,s01,Patterned_Dish2_s01_cell_1,,
220221_ICells_Patterned_Dish2_s01_cell_1,Patterned,plate2,s01,Patterned_Dish2_s01_cell_1,,
220221_ICells_Patterned_Dish2_s01_cell_1,Patterned,plate2,s01,Patterned_Dish2_s01_cell_1,,
220221_ICells_Patterned_Dish2_s01_cell_1,Patterned,plate2,s01,Patterned_Dish2_s01_cell_1,,
220221_ICells_Patterned_Dish2_s01_cell_1,Patterned,plate2,s01,Patterned_Dish2_s01_cell_1,,
220221_ICells_Patterned_Dish2_s01_cell_2,Patterned,plate2,s01,Patterned_Dish2_s01_cell_2,,
220221_ICells_Patterned_Dish2_s01_cell_2,Patterned,plate2,s01,Patterned_Dish2_s01_cell_2,,
220221_ICells_Patterned_Dish2_s01_cell_2,Patterned,plate2,s01,Patterned_Dish2_s01_cell_2,,
220221_ICells_Patterned_Dish2_s01_cell_2,Patterned,plate2,s01,Patterned_Dish2_s01_cell_2,,
220221_ICells_Patterned_Dish2_s01_cell_2,Patterned,plate2,s01,Patterned_Dish2_s01_cell_2,,
220221_ICells_Patterned_Dish2_s01_cell_2,Patterned,plate2,s01,Patterned_Dish2_s01_cell_2,,
220221_ICells_Patterned_Dish2_s01_cell_2,Patterned,plate2,s01,Patterned_Dish2_s01_cell_2,,
220221_ICells_Patterned_Dish2_s02_cell_1,Patterned,plate2,s02,Patterned_Dish2_s02_cell_1,,
220221_ICells_Patterned_Dish2_s02_cell_1,Patterned,plate2,s02,Patterned_Dish2_s02_cell_1,,
220221_ICells_Patterned_Dish2_s02_cell_1,Patterned,plate2,s02,Patterned_Dish2_s02_cell_1,,
220221_ICells_Patterned_Dish2_s02_cell_1,Patterned,plate2,s02,Patterned_Dish2_s02_cell_1,,
220221_ICells_Patterned_Dish2_s02_cell_1,Patterned,plate2,s02,Patterned_Dish2_s02_cell_1,,
220221_ICells_Patterned_Dish2_s02_cell_2,Patterned,plate2,s02,Patterned_Dish2_s02_cell_2,,
220221_ICells_Patterned_Dish2_s02_cell_2,Patterned,plate2,s02,Patterned_Dish2_s02_cell_2,,
220221_ICells_Patterned_Dish2_s02_cell_2,Patterned,plate2,s02,Patterned_Dish2_s02_cell_2,,
220221_ICells_Patterned_Dish2_s02_cell_2,Patterned,plate2,s02,Patterned_Dish2_s02_cell_2,,
220221_ICells_Patterned_Dish2_s02_cell_2,Patterned,plate2,s02,Patterned_Dish2_s02_cell_2,,
220221_ICells_Patterned_Dish2_s02_cell_2,Patterned,plate2,s02,Patterned_Dish2_s02_cell_2,,
220221_ICells_Patterned_Dish2_s02_cell_2,Patterned,plate2,s02,Patterned_Dish2_s02_cell_2,,
220221_ICells_Patterned_Dish2_s02_cell_2,Patterned,plate2,s02,Patterned_Dish2_s02_cell_2,,
220221_ICells_Patterned_Dish2_s02_cell_2,Patterned,plate2,s02,Patterned_Dish2_s02_cell_2,,
